"","Factor 1","Factor 2","Factor 3","Factor 4"
"cg25221442",0.413425952196121,0.00150010408833623,0.0221046805381775,-1.90442333405372e-05
"cg17073273",0.420248627662659,-0.0172001756727695,0.000155513756908476,5.35581530130003e-05
"cg00474080",0.423702508211136,0.0178211573511362,0.0237674377858639,4.51343112217728e-05
"cg23057706",0.42880317568779,-0.0383625477552414,0.00407747598364949,-8.74814122653333e-06
"cg06706894",0.411503791809082,-0.0327335633337498,-0.0303178392350674,-3.90907298424281e-05
"cg25791973",0.373083800077438,-0.0323051698505878,0.0837147459387779,-0.000394828704884276
"cg10064339",0.419495284557343,-0.000162108190124854,0.0214420929551125,1.70234343386255e-05
"cg06933574",0.399670869112015,0.0570050962269306,0.0267719738185406,2.54621500062058e-05
"cg08901662",0.410137414932251,-0.0197858605533838,-0.00293630757369101,-1.52079073814093e-05
"cg22409276",0.404987335205078,0.0509018339216709,0.0457006618380547,3.64231891580857e-05
"cg00976453",0.423573434352875,0.00167555350344628,0.0170282945036888,0.000231099184020422
"cg12565681",0.425830096006393,-0.00520289829000831,0.0226875133812428,-3.30546470195259e-07
"cg14561217",0.411119312047958,0.0240262094885111,0.00917614530771971,1.98755037672527e-06
"cg06285590",0.410720884799957,-0.0209931116551161,-0.00367817119695246,-4.46888225269504e-06
"cg25726664",0.423712909221649,0.0113868955522776,-0.00322089251130819,4.48818209406454e-05
"cg02692964",0.347434788942337,0.0369215682148933,-0.0965619757771492,0.00238973670639098
"cg07355841",0.421236306428909,-0.014989085495472,0.00360398506745696,-1.04101377473853e-06
"cg04178858",0.431348264217377,-0.016529306769371,0.0201492868363857,3.82748055471893e-07
"cg02757194",0.403643399477005,0.00129228457808495,-0.0301589462906122,-8.58454150147736e-05
"cg18533883",0.409410357475281,0.0580335408449173,0.0394950062036514,1.20915465231519e-05
"cg07141824",0.363009095191956,-0.0186216048896313,-0.00289186090230942,-0.000612277770414948
"cg16005540",0.426021218299866,-0.0299919378012419,-0.00602165283635259,8.87637725099921e-05
"cg03599978",0.389251738786697,0.00873790122568607,-0.00894413888454437,-0.000114706235763151
"cg27042266",0.421705991029739,0.00146909290924668,0.00844784360378981,-7.9932630114854e-07
"cg11302533",0.416693925857544,-0.000391810404835269,0.0157748162746429,-1.07276464405004e-05
"cg24940138",0.422534286975861,0.0313644893467426,0.00805874075740576,2.07057746592909e-05
"cg07229186",0.408017158508301,0.00434709573164582,-0.00443301536142826,-1.64649136422668e-05
"cg12586594",0.371769368648529,-0.0423982962965965,0.0705877169966698,-0.000314533826895058
"cg04528060",0.411065220832825,-0.00097684224601835,0.00171190896071494,-4.60269939139835e-06
"cg18740893",0.408403933048248,-0.00591578194871545,0.00632075034081936,-7.01479393683258e-06
"cg02423318",0.427735924720764,-0.00677273003384471,0.00138648820575327,-1.02059357232065e-06
"cg19814309",0.4311363697052,-0.0123181296512485,0.000283257395494729,0.000346663757227361
"cg23869335",0.424143940210342,0.00577659346163273,-0.000639274774584919,6.02668915234972e-05
"cg19053239",0.410808354616165,-0.0427393428981304,0.00408977922052145,-5.72386525163893e-05
"cg08003353",0.394026219844818,0.0167895592749119,-0.0133294248953462,-0.000439567840658128
"cg12897844",0.415223807096481,0.0451931059360504,0.0320066623389721,-7.44478393244208e-06
"cg01517680",0.408383905887604,-0.0251374188810587,-0.000795334577560425,-1.67856851476245e-05
"cg23066280",0.396544516086578,-0.00463220756500959,0.0437339879572392,1.73676180565963e-05
"cg10504751",0.421221971511841,0.0348205305635929,0.0354134514927864,4.78232577734161e-05
"cg14203032",0.426501244306564,-0.00425250735133886,-0.000314482662361115,1.13493988465052e-05
"cg11560280",0.416836589574814,-0.0330532491207123,-0.0259738564491272,-5.1394408728811e-06
"cg12256538",0.382604628801346,0.00698294676840305,-0.00995026528835297,-3.38179670507088e-05
"cg21816330",0.422645032405853,-0.00611847499385476,0.0100400634109974,-1.39229950946174e-05
"cg17934824",0.415722638368607,-0.00224386528134346,-0.0107168257236481,2.67638120021729e-06
"cg27559661",0.398408889770508,0.00532958190888166,0.00580949196591973,-5.43605892744381e-05
"cg03733196",0.428964465856552,-0.000478799775009975,0.0142449289560318,1.08820395325893e-05
"cg09861373",0.3900525867939,0.00435928115621209,0.0626744106411934,-4.41304364358075e-05
"cg15603424",0.421511113643646,0.0258707888424397,0.0368520244956017,5.37488267582376e-05
"cg04770813",0.425717234611511,0.00332769309170544,0.0100590065121651,2.34892904700246e-05
"cg04783966",0.286829054355621,0.010814068838954,-0.0845802873373032,-0.000126161932712421
"cg11906038",0.399849236011505,0.0160237401723862,-0.00348496483638883,6.77715652273037e-05
"cg19963025",0.428065150976181,-0.00520524429157376,0.00426706345751882,1.27375742522418e-05
"cg16952345",0.423288732767105,-0.00722144963219762,0.00152951607014984,9.69558368524304e-06
"cg18945842",0.413079977035522,0.00526579655706882,0.00199582939967513,2.09507252293406e-05
"cg02397176",0.428595960140228,-0.0385800041258335,0.0248334407806396,7.60296825319529e-06
"cg23398076",0.401831716299057,0.00171478372067213,0.0048689553514123,0.000206710610655136
"cg14338887",0.419343680143356,0.013343894854188,0.0292018298059702,-1.18598072731402e-05
"cg12019614",0.31512451171875,0.00836796686053276,-0.112615317106247,8.56265760376118e-05
"cg12436377",0.362773567438126,0.00148322689346969,-0.0617991052567959,-0.000602913147304207
"cg25810484",0.41458448767662,-0.0180449523031712,-0.00257383286952972,-5.47003537576529e-06
"cg14804181",0.150669381022453,0.0135650057345629,-0.170664682984352,0.154488936066628
"cg15826437",0.426617980003357,-0.00154712283983827,0.0147300465032458,-2.44226612267084e-06
"cg11567001",0.421001523733139,0.00550801446661353,0.0150744309648871,1.95158354472369e-05
"cg21523564",0.390795528888702,-0.0172809716314077,-0.0244925115257502,2.32045604207087e-05
"cg21819468",0.417912662029266,-0.0210293754935265,0.0311580654233694,-2.17362389776099e-06
"cg27312388",0.428924560546875,-0.00979573931545019,0.00223530712537467,0.00047083364916034
"cg14936968",0.415374875068665,0.0517984963953495,0.032539714127779,-8.5456864326261e-05
"cg26210445",0.356965065002441,-0.0492660850286484,-0.0440640188753605,6.80530911267851e-06
"cg13096007",0.418272018432617,0.004244992043823,0.001412084675394,3.32269810314756e-05
"cg08207377",0.415674388408661,-0.00731420703232288,0.00824793986976147,2.50082734964963e-06
"cg22388634",0.42672261595726,0.00207454641349614,0.00881250575184822,1.6062249414972e-05
"cg18989174",0.391528695821762,0.00458616251125932,-0.00616182293742895,2.12448794627562e-05
"cg26825934",0.398234754800797,-0.0527735613286495,-0.0421917140483856,2.99130260827951e-05
"cg17130504",0.411724209785461,-0.00548258889466524,-0.00995262339711189,-1.12683487429877e-07
"cg12191938",0.421270579099655,0.000125405087601393,0.00210385210812092,-2.5603651010897e-05
"cg07244649",0.421785175800323,-0.00224091066047549,-0.000906131230294704,6.43387975287624e-05
"cg15472784",0.432341247797012,-0.0279671121388674,0.0328915119171143,1.97578378902108e-06
"cg03826594",0.373937487602234,-0.044436901807785,0.0782241672277451,-5.40674991498236e-05
"cg16247817",0.408608287572861,0.0190207716077566,0.00531986961141229,-1.33178155010683e-05
"cg00916884",0.415361225605011,0.0271788612008095,0.0313907936215401,-2.67422615252144e-06
"cg23951198",0.423573106527328,-0.000562125467695296,0.01798065751791,3.96177383663598e-05
"cg02605007",0.412696063518524,-0.00586248468607664,-0.00581275532022119,0.000347511435393244
"cg03300177",0.42377170920372,0.0261441934853792,0.0290001276880503,1.22553938126657e-05
"cg24846594",0.409312665462494,0.0168697610497475,0.0413421392440796,-0.000206990516744554
"cg09721739",0.374654352664948,-0.00183188158553094,-0.0756508708000183,-0.000268716452410445
"cg00839579",0.390190720558167,-0.0163070689886808,0.00158787693362683,-1.40379761432996e-05
"cg18530251",0.399104744195938,-0.0235536117106676,-0.00828195828944445,-1.38768564283964e-05
"cg04241308",0.405424922704697,0.0203573144972324,0.000695551920216531,5.20140338267083e-06
"cg18141400",-0.0175543408840895,-0.0103470059111714,-0.00793687254190445,-0.000225743686314672
"cg20452714",0.426166206598282,-0.0276310872286558,0.0265989154577255,-3.32436911776313e-06
"cg08548396",0.417932540178299,-0.00293718557804823,0.0243060812354088,4.46577178081498e-06
"cg21195256",0.28134474158287,-0.154053643345833,0.19489374756813,-0.00184851686935872
"cg15026277",0.422373920679092,0.0193349234759808,0.0017946861917153,0.000160301133291796
"cg23056823",0.432400047779083,0.00846188794821501,0.0326615832746029,1.26134082165663e-05
"cg17498803",0.414289265871048,-0.00226699141785502,0.020606268197298,3.66124163519999e-06
"cg05330668",0.398904651403427,0.0364477708935738,-0.00224951189011335,-1.23938871183782e-05
"cg03861966",0.419243484735489,0.00560265872627497,0.00856070872396231,0.00012021617294522
"cg21604320",0.414837867021561,0.00134108576457947,0.00185283401515335,0.000863991328515112
"cg19115941",0.373670518398285,0.0486008413136005,-0.0469287000596523,0.000440008036093786
"cg24545961",0.417067855596542,0.00811018608510494,0.000771359831560403,9.03769341675797e-06
"cg01610165",0.433747828006744,-0.0444423109292984,0.0236975103616714,9.65770450420678e-05
"cg14394253",0.420725613832474,0.0224741622805595,0.0201473496854305,1.71282081282698e-05
"cg02954735",0.430418491363525,-0.00523702939972281,0.00125329510774463,2.02176524908282e-05
"cg10171063",0.413127183914185,-0.0292974878102541,0.0272597502917051,-0.00154401839245111
"cg03657573",0.413164734840393,0.00893351901322603,0.024615328758955,-7.87841490819119e-05
"cg17759443",0.423679739236832,-0.000811442732810974,0.00174204562790692,7.49074933992233e-06
"cg20513950",0.423454195261002,-0.000181974799488671,-0.00821880903095007,-1.3858062629879e-05
"cg07550809",0.351462215185165,-0.0035505685955286,-0.0118620563298464,0.000507942750118673
"cg12049462",0.424362242221832,-0.0363662913441658,5.68736322748009e-05,6.79089134791866e-05
"cg05347736",0.425457268953323,-0.0174483004957438,0.0149565627798438,0.00012549600796774
"cg01793449",0.430069535970688,-0.0444027073681355,0.0150549570098519,-2.70783275482245e-05
"cg10747118",0.359936058521271,-0.00720913056284189,-0.0237389858812094,0.000194026724784635
"cg21211480",0.423512876033783,0.0281472895294428,0.00495294947177172,4.59546208730899e-05
"cg13520026",0.424254685640335,0.000795961124822497,0.0283385273069143,0.000158607144840062
"cg05784314",0.400631964206696,0.0213294513523579,-0.00316168996505439,-3.18596466968302e-05
"cg23257604",0.395615637302399,-0.0107384994626045,0.0151502257212996,-1.17252720883698e-05
"cg12457040",0.418538630008698,0.00830666720867157,0.00262237153947353,-2.82358450931497e-06
"cg17213402",0.431100279092789,0.00306778470985591,0.0371834114193916,1.55082901187598e-07
"cg26008007",0.425241410732269,0.00985998474061489,0.033158652484417,3.23656131513417e-05
"cg14677698",0.426558643579483,-0.0251484084874392,-0.00167290936224163,1.90364189620595e-05
"cg11893951",0.427122235298157,0.0184234008193016,0.00757040968164802,4.14614805777092e-06
"cg15249446",0.379916459321976,-0.036735787987709,0.029889352619648,-8.90586379682645e-05
"cg23613219",0.416928321123123,-0.0010674421209842,0.0141470106318593,4.99786729051266e-05
"cg10861807",0.351341336965561,0.047444224357605,-0.0741125047206879,0.00369124347344041
"cg14305313",0.413744419813156,-0.00573484972119331,0.0350286886096001,-1.0404964996269e-06
"cg05592911",0.380537152290344,0.0667276605963707,0.00630062539130449,1.01123769127298e-05
"cg19105122",0.419584393501282,-0.00175165792461485,0.00346964690834284,7.35600988264196e-05
"cg24180402",0.418870508670807,-0.0158611871302128,-0.00474768318235874,-8.17382726836513e-07
"cg04407470",0.391987472772598,0.0287033319473267,0.0142362955957651,1.87691621249542e-05
"cg07095997",0.190909087657928,0.103989891707897,-0.195814296603203,-9.95782393147238e-05
"cg21266616",0.431857794523239,-0.00246885302476585,0.00300789996981621,1.40580132210744e-05
"cg05651778",0.420893669128418,0.0349197536706924,0.0220597237348557,1.60971922014141e-05
"cg15128141",0.413250952959061,0.000619445403572172,0.0285568758845329,-3.37682490680891e-06
"cg01272707",0.347924381494522,-0.0801674500107765,0.071953684091568,-0.000177750189322978
"cg12558012",0.410747617483139,-0.0395558029413223,0.00578295579180121,8.77469301485689e-06
"cg19089073",0.400209695100784,-0.00745897041633725,-0.00339594529941678,-0.000240601642872207
"cg25038060",0.418108582496643,-0.000367341272067279,0.0135734369978309,-2.5721578822413e-06
"cg02916932",0.359915137290955,0.0184305086731911,-0.0521397851407528,-3.92991423723288e-05
"cg03113878",0.352734208106995,0.0196256171911955,0.0515954755246639,-6.88732761773281e-05
"cg08742288",0.390451937913895,0.0108180297538638,-0.0168317649513483,-8.76894118846394e-05
"cg06943420",0.424305498600006,-0.00945940241217613,0.0377016812562943,6.78687229083152e-06
"cg00440043",0.408632338047028,0.00311727495864034,-0.018040394410491,2.6031504603452e-05
"cg25237365",0.418249577283859,0.0307955369353294,0.0115717062726617,-5.54304715478793e-05
"cg17160382",0.42010235786438,-0.0138655500486493,-0.025743143633008,5.79407351324335e-05
"cg01591431",0.385322272777557,0.0171562824398279,-0.0352302342653275,4.67480349470861e-05
"cg25032595",0.417946964502335,0.00190441124141216,-0.00357544398866594,-4.24185145675438e-06
"cg08971281",0.345488250255585,0.0460009090602398,-0.0790067687630653,0.00120521918870509
"cg06815153",0.427586317062378,-0.00161785876844078,0.0263789817690849,3.3226464438485e-05
"cg05347878",0.431793570518494,-0.00388527126051486,0.0111570293083787,3.34403125634708e-07
"cg16595261",0.411348879337311,-0.00613146740943193,-0.0413099527359009,7.41243320590002e-06
"cg15651650",0.422401785850525,-0.0199776496738195,-0.000747399288229644,5.86076312174555e-05
"cg07843056",0.393987715244293,-0.0248484555631876,-0.00112105102743953,0.000155493398779072
"cg03596016",0.388540625572205,-0.0277760811150074,-0.0275480654090643,3.24041502608452e-05
"cg07201456",0.425570636987686,-0.000731833453755826,0.0183943677693605,1.47965329233557e-05
"cg03671191",0.426356315612793,0.0244861599057913,0.0542315281927586,1.24743237392977e-05
"cg26929348",0.423119813203812,0.0246732775121927,0.0374761708080769,1.81252871698234e-05
"cg01950845",0.42489355802536,-0.00397547939792275,0.000458017719211057,1.49100633279886e-05
"cg09161412",0.408974975347519,-0.0154364816844463,-0.0249182842671871,-1.96532073459821e-05
"cg21764190",0.387254625558853,0.0227177701890469,0.00194375705905259,-5.96219906583428e-05
"cg05050789",0.411344110965729,-0.0014279680326581,0.00950096175074577,2.82652763416991e-06
"cg20256117",0.380484789609909,-0.0191006809473038,-0.00111145956907421,-0.000857790117152035
"cg22196952",0.374798625707626,-0.0186823047697544,0.0088488832116127,-8.7064785475377e-05
"cg03367264",0.422631829977036,0.00442232051864266,-0.00584103027358651,-1.26093846120057e-05
"cg19455322",0.415963381528854,0.000595706107560545,-0.00488258246332407,4.82050609207363e-06
"cg12060422",0.306125491857529,0.0736612528562546,-0.0290267616510391,-0.000357061275281012
"cg04134240",0.421896129846573,0.00307271536439657,0.0174792762845755,-1.46673164636013e-05
"cg24284369",0.419310569763184,0.0246300064027309,0.0183861013501883,7.81124690547585e-05
"cg12002303",0.407999694347382,0.00599814532324672,0.00273156608454883,4.02780824515503e-05
"cg23272632",0.427545428276062,-0.00306934723630548,0.0123515632003546,-1.32584582388517e-05
"cg11083416",0.403589844703674,-0.037761390209198,-0.0366850830614567,3.55861629941501e-05
"cg24525457",0.360010892152786,0.000480301474453881,0.0480587966740131,-0.000113405840238556
"cg19927257",0.419095456600189,0.0123818553984165,0.0360474362969398,-1.37042807182297e-05
"cg00782200",0.38821816444397,-0.00498232757672668,0.0976049825549126,-1.36554408527445e-05
"cg08763705",0.355254977941513,0.0468347743153572,0.0346984639763832,-0.000205506847123615
"cg18357291",0.386961400508881,0.0197683572769165,0.00156361085828394,-0.000179539012606256
"cg05702851",0.428800195455551,0.0156001653522253,0.00856589898467064,-5.23792914464138e-06
"cg23868141",0.419849067926407,-0.00193321774713695,0.00717421062290668,1.29656255012378e-05
"cg18791121",0.398214876651764,-0.00449599232524633,-0.0354555360972881,0.00089038215810433
"cg15728861",0.404774308204651,-0.0438029766082764,-0.0472776666283607,3.94460948882625e-05
"cg13185030",0.388986885547638,-0.0123183848336339,-0.0393591970205307,-0.000121820405183826
"cg03713592",0.414444953203201,0.00154352956451476,-0.000589935982134193,4.02943114750087e-05
"cg12319602",0.401295721530914,0.00280688796192408,0.0212059784680605,4.79104892292526e-05
"cg02246055",0.425471752882004,-0.0448659807443619,0.0400158986449242,1.07530458990368e-05
"cg14342850",0.426801115274429,-0.0852171257138252,-0.0015267749549821,-1.18201642180793e-05
"cg13133961",0.397806614637375,0.0016499615740031,-0.0288753602653742,-9.53139897319488e-06
"cg05501285",0.330285787582397,0.0166148897260427,-0.0838539451360703,-7.70262613514205e-06
"cg04552531",0.418466597795486,0.0379306972026825,0.0279507618397474,4.46039484813809e-06
"cg00233079",0.427182197570801,-0.0143758533522487,-0.0165798328816891,0.000116811308544129
"cg13362540",0.391376882791519,-0.0318604223430157,0.0543367564678192,1.7813477825257e-05
"cg05270922",0.408947020769119,-0.0021833220962435,0.0239385757595301,5.89676164963748e-06
"cg18943693",0.424393713474274,-0.00391328614205122,0.000893371063284576,-5.87224349146709e-05
"cg12794421",0.405460000038147,0.0136237386614084,0.0132916523143649,4.85255759485881e-06
"cg16423505",0.402012676000595,0.0040105814114213,-0.0259674284607172,2.55463837675052e-05
"cg22277636",0.432370543479919,0.0194044932723045,0.0320429392158985,4.12118170061149e-05
"cg21985251",0.318200409412384,-0.0189935173839331,-0.0888801142573357,9.96938524622237e-06
"cg22632840",0.420193582773209,0.0375929474830627,0.0416212342679501,3.02656881103758e-05
"cg05852231",0.389773905277252,0.0035955251660198,-0.0377587229013443,-5.17471744387876e-06
"cg01573732",0.42076450586319,0.0119753004983068,3.4298198443139e-05,2.53765188062971e-06
"cg17976576",0.422756344079971,0.00267442595213652,0.0254125781357288,3.32154049829114e-05
"cg06822952",0.424731820821762,0.0410365574061871,0.0431169793009758,5.48890893696807e-05
"cg17601191",0.390940129756927,0.0610812902450562,0.0416404157876968,5.30240758962464e-05
"cg15219506",0.3796466588974,-0.0403247624635696,-0.0395264737308025,8.24209564598277e-05
"cg05289892",0.417992353439331,0.00093987537547946,0.00605550361797214,-7.99089903011918e-05
"cg02027945",0.378060668706894,-0.0427721478044987,-0.0565342418849468,-4.27896338806022e-05
"cg20564913",0.407264471054077,0.0588805936276913,0.0439662709832191,1.40940146593493e-05
"cg14744537",0.430856794118881,0.000547890376765281,0.0326592624187469,1.06344159576111e-05
"cg10642240",0.43353596329689,-0.000199741698452272,0.0147643061354756,1.09342054201989e-05
"cg27424995",0.432799428701401,-0.0193965714424849,0.0403684228658676,-2.6401567083667e-06
"cg08584377",0.226741388440132,0.0954560935497284,-0.195748031139374,0.00013391359243542
"cg15944766",0.424770325422287,-0.0185857079923153,-0.0251451842486858,4.75480106842951e-07
"cg04138361",0.41853666305542,0.00394913135096431,0.000754004984628409,4.12450826843269e-05
"cg04728482",0.420818328857422,-0.0224488843232393,0.0092394296079874,3.33776843035594e-05
"cg08371772",0.431757837533951,-0.0109452540054917,0.0234516058117151,5.71977352592512e-06
"cg23889086",0.342954903841019,-0.0523656532168388,0.160836562514305,-3.36185003106948e-05
"cg27572074",0.38877347111702,-0.0254091303795576,0.0364030450582504,-3.33178322762251e-05
"cg20601919",0.399635314941406,0.00653274590149522,-0.00345779140479863,0.000614982447586954
"cg04048250",0.412059873342514,0.0021918467245996,0.012011812068522,-4.64607137473649e-06
"cg18419045",0.403027594089508,-0.00347424484789371,0.012174179777503,-5.98207452640054e-06
"cg22794704",0.350308924913406,-0.0252094306051731,-0.0445193946361542,2.56043531408068e-05
"cg17521583",0.298366278409958,0.0358297154307365,0.0504758022725582,6.79095755913295e-05
"cg08954277",0.402099579572678,-0.00821701716631651,0.066453792154789,3.35410209117981e-06
"cg24653100",0.391579210758209,0.0231244042515755,-0.0404866300523281,2.16254393308191e-05
"cg02679809",0.416279494762421,0.0112434588372707,0.000541598186828196,-1.43797860800987e-05
"cg26107890",0.380234956741333,-0.0097265774384141,-0.0378522723913193,0.000286928145214915
"cg11118396",0.328799426555634,0.058462280780077,-0.0878061577677727,-0.000142540418892168
"cg04779720",0.428926855325699,0.0268366020172834,0.0481155551970005,-2.53648238413007e-07
"cg21250721",0.376084744930267,-0.0281361676752567,-0.0384794361889362,0.000364558101864532
"cg13912673",0.392883449792862,-0.00103457702789456,0.00118532055057585,-8.32954447105294e-06
"cg00944193",0.424646735191345,-0.0243140812963247,-0.0184127874672413,0.00149880815297365
"cg08750951",0.37411892414093,0.0356082916259766,-0.0386372283101082,0.00135761185083538
"cg26023405",0.00866430718451738,-0.00118606048636138,-0.0603941418230534,0.360755681991577
"cg01934626",0.396089941263199,0.0389891564846039,4.54905712103937e-05,-4.35096717410488e-06
"cg22295787",0.410847216844559,-0.0315537936985493,-0.000924608204513788,-3.6513309169095e-05
"cg01641792",0.402697682380676,-0.0340831130743027,-0.0258631706237793,4.97786058986094e-05
"cg13806939",0.378704905509949,0.00171269569545984,-0.00066226307535544,-2.00549584405962e-05
"cg22997194",0.339399456977844,0.0460764802992344,0.0187507532536983,-5.77213977521751e-05
"cg11098493",0.400961577892303,-0.00752343377098441,-0.0171913616359234,-3.16623709295527e-06
"cg25042239",0.418128699064255,0.00562306772917509,0.062135424464941,-9.92153309198329e-06
"cg03817911",0.418264746665955,-0.0426965542137623,-0.0366429910063744,-1.27748376144154e-06
"cg12666727",0.403981894254684,0.0246654711663723,0.00418454129248857,-0.000622880237642676
"cg20668644",0.326914459466934,-0.00709027796983719,0.0668031200766563,6.11609793850221e-05
"cg00397324",0.368019580841064,0.0384864434599876,-0.066026084125042,9.30757869355148e-06
"cg22938308",0.379267960786819,-0.0520776882767677,0.0739403069019318,-0.000259211228694767
"cg04131969",0.0180118046700954,-0.00394531758502126,-0.00791055057197809,0.000505930627696216
"cg08189615",0.401547163724899,-0.00851208530366421,0.000529332261066884,0.000630849157460034
"cg09939831",0.38706773519516,0.0146594606339931,-0.0329928807914257,-1.33336752696778e-05
"cg05036032",0.42367696762085,-0.00318153970874846,0.0174171887338161,-1.02487983895116e-05
"cg21333861",0.219920188188553,-0.0562729053199291,0.117309980094433,8.28067550173728e-06
"cg23967540",0.388804763555527,-0.0477660335600376,0.00641179922968149,-6.79108634358272e-05
"cg11988964",0.416681081056595,-0.0469500906765461,-0.0106029799208045,-5.20208732268657e-06
"cg03576234",0.350572168827057,-0.00203093723393977,0.0929615050554276,-3.29914691974409e-05
"cg00675569",0.377858728170395,-0.0620718933641911,-0.01092569809407,-0.000106291015981697
"cg15680720",0.382352083921432,-0.0103445854038,-0.0292318016290665,0.000152641790919006
"cg25499397",0.424181759357452,0.0255792140960693,0.00709849037230015,-6.28466409580142e-07
"cg24120847",0.395302474498749,-0.00194427522365004,-0.0390866249799728,1.44447367347311e-05
"cg15346168",0.422927170991898,0.0163607224822044,0.00225243391469121,1.74325978150591e-05
"cg22229906",0.417785108089447,-0.0528344810009003,0.0013903568033129,-5.40093024028465e-05
"cg05364038",0.360098123550415,0.0576245710253716,-0.0265753641724586,-0.000938282057177275
"cg09804380",0.420991152524948,-0.0342533960938454,0.0194219425320625,5.45828754638933e-07
"cg01554060",0.425335019826889,0.0184138398617506,0.0141006773337722,4.6162977014319e-06
"cg20678442",0.357050091028214,0.00559763796627522,-0.0789850279688835,-0.000191024970263243
"cg09889291",0.360367357730865,-0.0412701666355133,-0.00094908446772024,-4.49996987299528e-05
"cg04946749",0.381451785564423,0.0338022522628307,-0.00617780070751905,-0.000715576519723982
"cg15746719",0.432610869407654,0.0112997051328421,0.0234964471310377,0.000123120524222031
"cg24804544",0.358852177858353,-0.00511188246309757,-0.117518492043018,6.89219223204418e-06
"cg24671344",0.418275356292725,-0.0199650656431913,0.0316509194672108,1.89643869816791e-05
"cg09234567",0.422023236751556,0.018052751198411,0.0266945920884609,1.06735506051336e-05
"cg13947995",0.426270842552185,0.00760130817070603,-3.01406430480711e-06,-3.09582475210846e-07
"cg14538439",0.42504158616066,-0.000193773783394136,0.020369004458189,4.81266433780547e-05
"cg15676015",0.416265457868576,-0.0100588910281658,-0.000907714304048568,3.25048176819109e-06
"cg11433622",0.3797287940979,0.00198415550403297,0.00383512862026691,0.000659144716337323
"cg15844835",0.391635119915009,0.0147457951679826,-0.0111598810181022,-2.42326823354233e-05
"cg25571757",0.41019469499588,0.0103187337517738,-0.0528072193264961,0.0117869209498167
